Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Water_Intake,Daily_Steps,Disease_Prediction
Tiger,Exotic,24,Male,176.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,36,13.5 L,9670,Healthy
Tiger,Exotic,19,Male,208.3 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.7°C,41,19.8 L,10136,Healthy
Tiger,Exotic,24,Male,141.1 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.8°C,36,18.7 L,8181,Healthy
Tiger,Exotic,11,Male,217.0 kg,Lameness,Dehydration,Skin Lesions,Weakness,10 days,Yes,No,No,No,No,Yes,Yes,No,Yes,41.1°C,61,7.4 L,4353,Nutritional Deficiency
Tiger,Exotic,24,Female,273.1 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.1°C,40,18.6 L,9922,Healthy
Tiger,Exotic,14,Female,197.1 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,36,15.3 L,8200,Healthy
Tiger,Exotic,22,Female,178.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,40,17.4 L,6423,Healthy
Tiger,Exotic,23,Female,228.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.4°C,41,12.2 L,6293,Healthy
Tiger,Exotic,13,Female,164.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.8°C,40,13.3 L,7763,Healthy
Tiger,Exotic,16,Female,272.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.3°C,37,17.1 L,9397,Healthy
Tiger,Exotic,19,Male,272.4 kg,Sneezing,Dehydration,Skin Lesions,Weakness,4 days,Yes,Yes,No,No,Yes,No,Yes,Yes,No,38.9°C,74,9.9 L,2227,Parasitic Gastritis
Tiger,Exotic,20,Male,144.8 kg,Diarrhea,Skin Lesions,Appetite Loss,Lethargy,10 days,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,40.7°C,49,9.8 L,636,Fungal Dermatitis
Tiger,Exotic,20,Female,190.5 kg,Weight Loss,Appetite Loss,Weakness,Fever,2 weeks,Yes,No,No,No,No,No,No,No,Yes,40.4°C,80,5.6 L,335,Fungal Dermatitis
Tiger,Exotic,21,Male,129.9 kg,Coughing,Diarrhea,Skin Lesions,Eye Discharge,10 days,Yes,No,Yes,Yes,No,No,Yes,No,Yes,39.8°C,81,1.7 L,821,Heat Stress
Tiger,Exotic,1,Male,243.2 kg,Weight Loss,Vomiting,Coughing,Diarrhea,3 weeks,Yes,Yes,Yes,Yes,Yes,No,No,No,No,41.4°C,58,3.7 L,2109,Heat Stress
Tiger,Exotic,6,Male,215.6 kg,Lethargy,Lameness,Skin Lesions,Fever,1 week,No,Yes,Yes,No,No,Yes,Yes,No,Yes,39.4°C,69,10.5 L,1931,Viral Infection
Tiger,Exotic,7,Female,72.8 kg,Skin Lesions,Lameness,Weakness,Lethargy,2 weeks,Yes,Yes,No,No,No,Yes,Yes,No,No,40.9°C,58,9.2 L,4136,Parasitic Gastritis
Tiger,Exotic,9,Female,205.4 kg,Skin Lesions,Weight Loss,Diarrhea,Lethargy,4 days,No,No,Yes,No,No,No,Yes,No,No,39.2°C,53,1.5 L,4285,Viral Infection
Tiger,Exotic,13,Male,238.3 kg,Lethargy,Weakness,Coughing,Diarrhea,2 days,Yes,No,Yes,Yes,Yes,No,Yes,No,No,40.8°C,54,8.1 L,1778,Fungal Dermatitis
Tiger,Exotic,14,Male,207.6 kg,Lameness,Lethargy,Vomiting,Skin Lesions,4 days,Yes,Yes,No,Yes,No,Yes,Yes,No,No,38.7°C,51,3.8 L,3186,Nutritional Deficiency
Tiger,Exotic,9,Female,244.6 kg,Vomiting,Diarrhea,Dehydration,Labored Breathing,10 days,Yes,Yes,Yes,No,Yes,No,No,Yes,No,39.1°C,57,7.1 L,2725,Fungal Dermatitis
Tiger,Exotic,2,Male,179.2 kg,Dehydration,Fever,Vomiting,Appetite Loss,2 weeks,Yes,Yes,No,Yes,No,No,No,No,No,41.0°C,63,5.8 L,960,Nutritional Deficiency
Tiger,Exotic,8,Female,272.3 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.4°C,39,17.1 L,11370,Healthy
Tiger,Exotic,12,Female,221.2 kg,Coughing,Weakness,Skin Lesions,Fever,1 week,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,41.3°C,80,2.4 L,380,Nutritional Deficiency
Tiger,Exotic,13,Male,248.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.7°C,35,18.3 L,9055,Healthy
Tiger,Exotic,4,Male,208.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.3°C,43,14.1 L,7899,Healthy
Tiger,Exotic,12,Female,199.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.2°C,36,21.5 L,11115,Healthy
Tiger,Exotic,5,Female,154.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,37,15.5 L,8356,Healthy
Tiger,Exotic,4,Female,155.0 kg,Diarrhea,Skin Lesions,Sneezing,Vomiting,4 days,No,Yes,Yes,No,Yes,No,Yes,No,No,40.9°C,67,7.5 L,2017,Viral Infection
Tiger,Exotic,14,Male,236.2 kg,Diarrhea,Lethargy,Lameness,Labored Breathing,2 days,Yes,No,Yes,No,Yes,Yes,No,No,No,38.8°C,78,7.3 L,2452,Viral Infection
Tiger,Exotic,23,Male,225.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.9°C,42,20.3 L,10496,Healthy
Tiger,Exotic,24,Female,146.4 kg,Weakness,Skin Lesions,Appetite Loss,Lethargy,3 weeks,Yes,No,Yes,Yes,No,No,Yes,No,No,41.1°C,59,3.6 L,3783,Nutritional Deficiency
Tiger,Exotic,5,Female,102.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.2°C,38,13.1 L,11055,Healthy
Tiger,Exotic,15,Male,127.9 kg,Diarrhea,Eye Discharge,Skin Lesions,Weakness,2 days,Yes,No,Yes,Yes,No,No,Yes,No,Yes,40.4°C,63,9.2 L,3591,Nutritional Deficiency
Tiger,Exotic,14,Male,162.2 kg,Coughing,Sneezing,Lameness,Dehydration,4 days,Yes,No,No,Yes,Yes,Yes,No,Yes,No,39.1°C,46,10.7 L,2930,Fungal Dermatitis
Tiger,Exotic,23,Female,135.1 kg,Weakness,Coughing,Lameness,Nasal Discharge,3 weeks,No,No,No,Yes,No,Yes,No,Yes,No,39.2°C,83,8.9 L,3961,Nutritional Deficiency
Tiger,Exotic,22,Male,73.9 kg,Weight Loss,Appetite Loss,Dehydration,Vomiting,4 days,Yes,Yes,Yes,No,No,Yes,No,Yes,No,41.5°C,64,6.0 L,4432,Nutritional Deficiency
Tiger,Exotic,24,Male,222.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.3°C,37,22.0 L,8998,Healthy
Tiger,Exotic,6,Male,192.1 kg,Labored Breathing,Vomiting,Appetite Loss,Sneezing,4 days,Yes,Yes,No,No,Yes,No,Yes,No,Yes,40.0°C,72,7.6 L,2590,Bacterial Pneumonia
Tiger,Exotic,6,Female,176.6 kg,Nasal Discharge,Skin Lesions,Vomiting,Sneezing,2 days,Yes,Yes,No,No,No,Yes,Yes,Yes,No,39.1°C,57,8.2 L,1202,Parasitic Gastritis
Tiger,Exotic,17,Male,283.4 kg,Lethargy,Lameness,Vomiting,Weakness,10 days,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,40.7°C,72,4.4 L,4320,Nutritional Deficiency
Tiger,Exotic,17,Female,204.7 kg,Fever,Nasal Discharge,Dehydration,Weight Loss,3 weeks,No,Yes,No,Yes,No,No,No,Yes,No,39.3°C,76,1.4 L,2017,Viral Infection
Tiger,Exotic,22,Male,86.7 kg,Fever,Labored Breathing,Weakness,Vomiting,10 days,Yes,Yes,Yes,No,Yes,No,No,Yes,No,41.1°C,46,5.8 L,2060,Parasitic Gastritis
Tiger,Exotic,19,Female,215.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,43,16.8 L,7002,Healthy
Tiger,Exotic,4,Female,90.3 kg,Weight Loss,Skin Lesions,Eye Discharge,Coughing,3 weeks,No,Yes,No,Yes,No,Yes,Yes,No,Yes,41.2°C,62,2.2 L,2356,Viral Infection
Tiger,Exotic,7,Male,124.7 kg,Coughing,Skin Lesions,Appetite Loss,Lethargy,1 week,Yes,No,Yes,Yes,No,No,Yes,No,No,39.0°C,62,1.3 L,3349,Viral Infection
Tiger,Exotic,19,Female,172.5 kg,Labored Breathing,Sneezing,Vomiting,Lethargy,3 weeks,No,Yes,No,No,Yes,No,No,Yes,No,39.6°C,52,8.8 L,3725,Viral Infection
Tiger,Exotic,20,Male,181.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.4°C,41,13.7 L,9249,Healthy
Tiger,Exotic,21,Female,142.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.0°C,40,16.9 L,11624,Healthy
Tiger,Exotic,4,Female,283.4 kg,Coughing,Eye Discharge,Vomiting,Skin Lesions,10 days,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,41.0°C,63,6.6 L,4673,Fungal Dermatitis
Tiger,Exotic,4,Female,154.4 kg,Labored Breathing,Sneezing,Fever,Weight Loss,3 weeks,Yes,Yes,Yes,No,Yes,No,No,Yes,No,40.7°C,46,1.6 L,4183,Bacterial Pneumonia
Tiger,Exotic,18,Male,282.7 kg,Diarrhea,Skin Lesions,Appetite Loss,Weight Loss,3 weeks,Yes,No,Yes,Yes,No,No,Yes,No,No,41.4°C,70,2.4 L,1511,Bacterial Pneumonia
Tiger,Exotic,19,Female,151.6 kg,Skin Lesions,Fever,Coughing,Sneezing,3 weeks,Yes,No,Yes,Yes,No,Yes,Yes,No,No,40.8°C,55,7.7 L,3839,Fungal Dermatitis
Tiger,Exotic,9,Male,129.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,39,16.5 L,10574,Healthy
Tiger,Exotic,15,Female,270.6 kg,Nasal Discharge,Coughing,Labored Breathing,Dehydration,10 days,Yes,No,No,Yes,Yes,No,No,Yes,No,39.9°C,74,9.4 L,1193,Nutritional Deficiency
Tiger,Exotic,22,Female,212.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.0°C,39,12.4 L,6554,Healthy
Tiger,Exotic,24,Female,266.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.5°C,35,15.8 L,11924,Healthy
Tiger,Exotic,23,Male,94.8 kg,Labored Breathing,Nasal Discharge,Weakness,Sneezing,3 weeks,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,38.6°C,48,3.4 L,3035,Bacterial Pneumonia
Tiger,Exotic,6,Male,157.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.9°C,38,13.5 L,11659,Healthy
Tiger,Exotic,2,Female,97.6 kg,Vomiting,Labored Breathing,Diarrhea,Lethargy,2 days,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,39.4°C,71,9.0 L,4710,Fungal Dermatitis
Tiger,Exotic,22,Female,213.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.3°C,42,14.3 L,7602,Healthy
Tiger,Exotic,7,Female,86.6 kg,Weight Loss,Fever,Dehydration,Appetite Loss,2 weeks,Yes,No,No,No,No,No,No,Yes,No,39.7°C,68,3.3 L,4045,Fungal Dermatitis
Tiger,Exotic,14,Female,157.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.2°C,43,16.5 L,11089,Healthy
Tiger,Exotic,8,Female,261.3 kg,Dehydration,Sneezing,Weight Loss,Coughing,2 days,Yes,No,Yes,Yes,No,No,No,No,No,40.3°C,50,9.7 L,3973,Bacterial Pneumonia
Tiger,Exotic,3,Female,191.3 kg,Lameness,Eye Discharge,Fever,Labored Breathing,10 days,Yes,No,No,No,Yes,Yes,No,No,Yes,40.0°C,72,8.6 L,2270,Fungal Dermatitis
Tiger,Exotic,22,Female,109.8 kg,Weight Loss,Lethargy,Diarrhea,Lameness,1 week,No,No,Yes,No,No,Yes,No,No,No,41.4°C,69,8.3 L,1776,Parasitic Gastritis
Tiger,Exotic,24,Female,179.9 kg,Lameness,Weakness,Vomiting,Coughing,2 days,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,41.1°C,53,6.3 L,4279,Fungal Dermatitis
Tiger,Exotic,8,Male,264.4 kg,Eye Discharge,Weakness,Weight Loss,Lethargy,3 weeks,Yes,No,Yes,No,No,No,No,No,Yes,40.9°C,66,7.3 L,729,Heat Stress
Tiger,Exotic,15,Female,131.3 kg,Diarrhea,Weight Loss,Fever,Nasal Discharge,2 days,No,Yes,Yes,No,Yes,No,No,Yes,No,40.2°C,73,8.6 L,3847,Viral Infection
Tiger,Exotic,2,Female,243.0 kg,Lethargy,Lameness,Fever,Diarrhea,1 week,Yes,No,Yes,Yes,No,Yes,No,No,No,41.1°C,56,7.0 L,2279,Fungal Dermatitis
Tiger,Exotic,9,Male,183.4 kg,Sneezing,Coughing,Fever,Vomiting,4 days,Yes,Yes,No,Yes,No,No,No,Yes,No,39.8°C,74,6.4 L,2789,Bacterial Pneumonia
Tiger,Exotic,15,Male,133.1 kg,Appetite Loss,Diarrhea,Nasal Discharge,Dehydration,10 days,Yes,No,Yes,Yes,No,No,No,Yes,No,39.6°C,53,3.0 L,3307,Nutritional Deficiency
Tiger,Exotic,15,Female,239.2 kg,Diarrhea,Skin Lesions,Coughing,Fever,10 days,No,No,Yes,Yes,No,No,Yes,No,No,41.3°C,79,4.4 L,4224,Nutritional Deficiency
Tiger,Exotic,3,Male,95.2 kg,Vomiting,Coughing,Lameness,Lethargy,1 week,Yes,Yes,No,Yes,Yes,Yes,No,No,No,40.4°C,48,3.2 L,1306,Bacterial Pneumonia
Tiger,Exotic,19,Male,161.0 kg,Eye Discharge,Diarrhea,Labored Breathing,Skin Lesions,2 weeks,No,No,Yes,No,Yes,No,Yes,Yes,Yes,40.6°C,72,7.3 L,1869,Viral Infection
Tiger,Exotic,3,Male,247.3 kg,Lethargy,Coughing,Nasal Discharge,Vomiting,3 weeks,No,Yes,No,Yes,Yes,Yes,No,Yes,No,39.1°C,79,1.4 L,1201,Bacterial Pneumonia
Tiger,Exotic,15,Female,163.7 kg,Coughing,Skin Lesions,Nasal Discharge,Weakness,4 days,No,Yes,Yes,Yes,No,No,Yes,Yes,No,40.7°C,61,7.9 L,3848,Fungal Dermatitis
Tiger,Exotic,20,Female,220.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,37,19.3 L,9290,Healthy
Tiger,Exotic,13,Male,128.1 kg,Weakness,Coughing,Appetite Loss,Skin Lesions,3 weeks,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,39.7°C,65,6.6 L,4007,Fungal Dermatitis
Tiger,Exotic,19,Female,252.9 kg,Coughing,Skin Lesions,Vomiting,Dehydration,3 weeks,Yes,Yes,Yes,Yes,No,No,Yes,No,No,39.8°C,67,6.0 L,926,Parasitic Gastritis
Tiger,Exotic,3,Female,260.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.3°C,43,12.4 L,7749,Healthy
Tiger,Exotic,19,Male,93.5 kg,Dehydration,Lameness,Vomiting,Labored Breathing,3 weeks,No,Yes,No,Yes,Yes,Yes,No,No,No,41.4°C,63,9.8 L,1560,Bacterial Pneumonia
Tiger,Exotic,14,Male,251.3 kg,Sneezing,Dehydration,Appetite Loss,Lameness,2 days,Yes,No,Yes,No,No,Yes,No,Yes,No,39.9°C,80,8.4 L,2939,Viral Infection
Tiger,Exotic,24,Male,152.3 kg,Skin Lesions,Vomiting,Sneezing,Lethargy,2 days,Yes,Yes,No,No,Yes,Yes,Yes,No,No,41.2°C,59,7.7 L,2018,Bacterial Pneumonia
Tiger,Exotic,24,Male,138.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.7°C,40,21.2 L,8927,Healthy
Tiger,Exotic,15,Male,267.8 kg,Weight Loss,Labored Breathing,Sneezing,Vomiting,2 weeks,No,Yes,Yes,No,Yes,Yes,No,Yes,No,40.2°C,46,3.7 L,4277,Nutritional Deficiency
Tiger,Exotic,9,Male,253.5 kg,Vomiting,Labored Breathing,Nasal Discharge,Weakness,2 days,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,41.3°C,72,9.5 L,892,Viral Infection
Tiger,Exotic,10,Female,170.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.7°C,35,20.3 L,7104,Healthy
Tiger,Exotic,23,Male,214.1 kg,Appetite Loss,Dehydration,Sneezing,Weight Loss,4 days,Yes,No,No,Yes,No,No,No,Yes,No,40.9°C,72,10.0 L,1497,Viral Infection
Tiger,Exotic,12,Male,285.1 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.4°C,44,21.0 L,6857,Healthy
Tiger,Exotic,1,Female,267.2 kg,Weight Loss,Fever,Labored Breathing,Lameness,4 days,Yes,No,Yes,No,Yes,Yes,No,Yes,No,38.8°C,84,4.4 L,1470,Bacterial Pneumonia
Tiger,Exotic,16,Male,252.4 kg,Sneezing,Coughing,Lameness,Vomiting,1 week,Yes,Yes,No,Yes,Yes,Yes,No,No,No,41.2°C,72,8.2 L,3312,Parasitic Gastritis
Tiger,Exotic,23,Female,135.9 kg,Weight Loss,Eye Discharge,Skin Lesions,Lethargy,4 days,Yes,No,No,Yes,No,No,Yes,No,Yes,40.2°C,75,6.2 L,4156,Parasitic Gastritis
Tiger,Exotic,23,Female,232.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.0°C,36,21.8 L,9280,Healthy
Tiger,Exotic,15,Male,235.0 kg,Fever,Lethargy,Skin Lesions,Sneezing,2 weeks,Yes,Yes,No,No,Yes,No,Yes,No,Yes,41.3°C,49,5.4 L,2013,Parasitic Gastritis
Tiger,Exotic,3,Female,182.3 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.1°C,41,12.5 L,6397,Healthy
Tiger,Exotic,21,Male,204.9 kg,Weakness,Dehydration,Weight Loss,Sneezing,4 days,Yes,No,Yes,No,Yes,No,No,No,No,39.6°C,60,10.2 L,4107,Fungal Dermatitis
Tiger,Exotic,23,Male,267.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.9°C,36,16.5 L,11792,Healthy
Tiger,Exotic,7,Female,152.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.5°C,35,20.5 L,6360,Healthy
Tiger,Exotic,14,Female,200.1 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,38,19.1 L,8808,Healthy
Tiger,Exotic,18,Female,72.2 kg,Dehydration,Labored Breathing,Appetite Loss,Fever,3 weeks,Yes,No,No,No,Yes,No,No,Yes,No,40.2°C,75,2.1 L,2408,Fungal Dermatitis
Tiger,Exotic,15,Female,104.9 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,36,20.7 L,9765,Healthy
Tiger,Exotic,11,Male,206.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.3°C,38,18.7 L,9830,Healthy
Tiger,Exotic,5,Female,91.0 kg,Eye Discharge,Skin Lesions,Lameness,Weakness,10 days,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,39.5°C,57,4.5 L,3117,Nutritional Deficiency
Tiger,Exotic,13,Female,109.5 kg,Skin Lesions,Vomiting,Coughing,Nasal Discharge,4 days,Yes,Yes,No,Yes,No,No,Yes,Yes,No,41.4°C,71,10.0 L,2906,Parasitic Gastritis
Tiger,Exotic,12,Female,143.9 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.1°C,41,13.4 L,8320,Healthy
Tiger,Exotic,24,Female,249.7 kg,Dehydration,Weight Loss,Coughing,Nasal Discharge,2 weeks,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,40.4°C,64,1.6 L,2603,Nutritional Deficiency
Tiger,Exotic,20,Female,154.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.8°C,43,16.0 L,8225,Healthy
Tiger,Exotic,7,Female,194.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.0°C,43,21.7 L,10914,Healthy
Tiger,Exotic,19,Female,100.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.0°C,37,14.7 L,11574,Healthy
Tiger,Exotic,5,Female,165.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,35,21.9 L,11794,Healthy
Tiger,Exotic,17,Female,134.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.5°C,41,17.5 L,7638,Healthy
Tiger,Exotic,18,Male,298.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.8°C,44,17.7 L,7860,Healthy
Tiger,Exotic,17,Female,268.9 kg,Fever,Coughing,Appetite Loss,Weakness,2 days,Yes,Yes,No,Yes,No,No,Yes,Yes,No,40.3°C,63,7.1 L,3517,Bacterial Pneumonia
Tiger,Exotic,14,Male,277.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.2°C,41,17.8 L,10256,Healthy
Tiger,Exotic,10,Male,239.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.3°C,44,20.6 L,11231,Healthy
Tiger,Exotic,8,Female,270.0 kg,Fever,Nasal Discharge,Lethargy,Vomiting,3 weeks,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,40.7°C,48,7.9 L,515,Nutritional Deficiency
Tiger,Exotic,15,Male,256.9 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,35,14.0 L,6124,Healthy
Tiger,Exotic,5,Female,247.8 kg,Diarrhea,Lameness,Labored Breathing,Nasal Discharge,2 weeks,No,No,Yes,No,Yes,Yes,No,Yes,No,41.0°C,76,1.5 L,3990,Viral Infection
Tiger,Exotic,2,Female,107.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.3°C,38,17.1 L,6471,Healthy
Tiger,Exotic,14,Female,276.1 kg,Nasal Discharge,Coughing,Skin Lesions,Vomiting,2 days,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,38.6°C,67,1.6 L,1901,Bacterial Pneumonia
Tiger,Exotic,23,Male,95.4 kg,Lethargy,Vomiting,Nasal Discharge,Eye Discharge,3 weeks,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,40.6°C,72,10.9 L,1610,Heat Stress
Tiger,Exotic,17,Male,146.5 kg,Labored Breathing,Lethargy,Skin Lesions,Fever,2 weeks,No,No,Yes,No,Yes,No,Yes,No,No,40.2°C,60,7.1 L,1820,Fungal Dermatitis
Tiger,Exotic,20,Male,209.5 kg,Dehydration,Weakness,Weight Loss,Lameness,10 days,Yes,Yes,No,No,No,Yes,Yes,Yes,No,41.4°C,76,3.2 L,3618,Viral Infection
Tiger,Exotic,2,Female,201.5 kg,Nasal Discharge,Dehydration,Lethargy,Weight Loss,2 days,Yes,No,No,No,No,No,No,Yes,Yes,39.5°C,46,4.5 L,2511,Heat Stress
Tiger,Exotic,14,Female,88.0 kg,Lethargy,Fever,Skin Lesions,Nasal Discharge,4 days,Yes,No,No,No,Yes,No,Yes,Yes,Yes,39.0°C,71,6.9 L,3334,Fungal Dermatitis
Tiger,Exotic,3,Male,133.2 kg,Nasal Discharge,Weakness,Dehydration,Coughing,1 week,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,39.6°C,74,8.7 L,2284,Viral Infection
Tiger,Exotic,13,Male,260.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.4°C,38,19.7 L,6036,Healthy
Tiger,Exotic,22,Male,262.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.1°C,36,20.0 L,9845,Healthy
Tiger,Exotic,18,Female,158.4 kg,Appetite Loss,Sneezing,Fever,Vomiting,10 days,Yes,Yes,Yes,Yes,No,No,Yes,No,No,41.0°C,50,7.2 L,2179,Nutritional Deficiency
Tiger,Exotic,24,Female,233.0 kg,Lameness,Appetite Loss,Eye Discharge,Coughing,4 days,Yes,No,No,Yes,No,Yes,No,Yes,Yes,40.3°C,69,1.3 L,2566,Fungal Dermatitis
Tiger,Exotic,5,Male,194.9 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.8°C,43,14.1 L,10503,Healthy
Tiger,Exotic,23,Female,178.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,39,17.0 L,8495,Healthy
Tiger,Exotic,8,Male,226.1 kg,Lethargy,Weight Loss,Eye Discharge,Coughing,4 days,Yes,No,No,Yes,Yes,No,No,No,Yes,38.5°C,79,9.7 L,773,Nutritional Deficiency
Tiger,Exotic,6,Male,116.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.0°C,41,20.8 L,6079,Healthy
Tiger,Exotic,1,Male,159.2 kg,Coughing,Diarrhea,Lameness,Labored Breathing,4 days,No,No,Yes,Yes,Yes,Yes,No,No,No,39.7°C,50,7.8 L,426,Nutritional Deficiency
Tiger,Exotic,24,Female,159.2 kg,Vomiting,Fever,Weakness,Nasal Discharge,2 weeks,Yes,Yes,No,Yes,No,No,No,Yes,No,41.2°C,48,7.0 L,3900,Nutritional Deficiency
Tiger,Exotic,22,Female,135.5 kg,Nasal Discharge,Lameness,Weakness,Appetite Loss,10 days,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,38.9°C,72,2.5 L,4794,Bacterial Pneumonia
Tiger,Exotic,23,Male,208.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.1°C,36,12.4 L,8954,Healthy
Tiger,Exotic,15,Male,120.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.5°C,41,12.3 L,11439,Healthy
Tiger,Exotic,19,Male,143.3 kg,Labored Breathing,Skin Lesions,Vomiting,Eye Discharge,2 days,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,39.3°C,54,7.3 L,3152,Viral Infection
Tiger,Exotic,15,Female,135.9 kg,Lameness,Appetite Loss,Fever,Weight Loss,2 days,Yes,No,Yes,No,No,Yes,No,No,Yes,41.3°C,64,5.3 L,2967,Viral Infection
Tiger,Exotic,10,Female,188.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,37,12.0 L,7876,Healthy
Tiger,Exotic,22,Female,122.4 kg,Weight Loss,Appetite Loss,Lethargy,Fever,10 days,Yes,No,Yes,No,Yes,No,No,No,No,40.0°C,56,4.8 L,2447,Fungal Dermatitis
Tiger,Exotic,13,Male,157.2 kg,Skin Lesions,Eye Discharge,Fever,Coughing,4 days,Yes,No,No,Yes,No,No,Yes,Yes,Yes,38.7°C,58,2.8 L,2384,Fungal Dermatitis
Tiger,Exotic,8,Male,147.9 kg,Dehydration,Eye Discharge,Lethargy,Nasal Discharge,2 weeks,Yes,No,No,No,No,Yes,No,Yes,Yes,38.7°C,61,8.9 L,3401,Viral Infection
Tiger,Exotic,23,Female,105.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.7°C,43,17.3 L,8252,Healthy
Tiger,Exotic,24,Male,148.9 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.7°C,39,15.4 L,6871,Healthy
